index,prediction
51017,"70 m, 175 cm, 38 cm, 37cm, 5 cm, 43 cm"
51018,"70 m, 175 cm, 38 cm, 37cm, 5 cm, 43 cm"
51019,9lbs
51020,
51021,"7.47in, 19cm, 2.36in, 6cm"
51022,"7.47in, 19cm, 2.36in, 6cm"
51023,
51024,
51025,
51026,"23cm, 1cm, 12cm"
51027,31cm
51028,"35cm, 35cm, 210cm, 124cm, 49cm, 95cm, 58cm"
51029,
51030,2.2cm
51031,9.5 in
51032,47.2 inch
51033,47.2 inch
51034,"40kg, 88lb, 40kg"
51035,"5.1 in, 13 cm, 5.1 in, 13 cm"
51036,
51037,
51038,"7in, 1.77in"
51039,"7in, 1.77in"
51040,"84mm, 94mm, 75inch, 4.33inch"
51041,"84mm, 94mm, 75inch, 4.33inch"
51042,4.53in
51043,4.53in
51044,"4.33in, 2.99in, 7.6cm, 5.91in"
51045,"1.96inch, 29.5cm, 11.61inch"
51046,
51047,"6.1ft, 5.2ft, 9ft"
51048,"3.1 in, 8 cm, 3.9 in, 10 cm"
51049,"3.1 in, 8 cm, 3.9 in, 10 cm"
51050,"3 cm, 1.18 in"
51051,"3 cm, 1.18 in"
51052,"3 cm, 1.18 in"
51053,"3.9 in, 10 cm, 4.3 in, 11 cm"
51054,"3.9 in, 10 cm, 4.3 in, 11 cm"
51055,0 cm
51056,0 cm
51057,"5mm, 47inch"
51058,"42 cm, 42 cm, 26 cm, 10 cm"
51059,"4.92 inch, 5 cm, 1.57 inch, 5.90 inch, 4 cm, 15 cm"
51060,"4.92 inch, 5 cm, 1.57 inch, 5.90 inch, 4 cm, 15 cm"
51061,"123 cm, 42 cm"
51062,
51063,"8cm, 025cm"
51064,
51065,
51066,"8cm, 196.8cm"
51067,"8cm, 196.8cm"
51068,"68mm, 85mm"
51069,"68mm, 85mm"
51070,"3.54 in, 9 cm, 1.57 in, 4 cm"
51071,"3.54 in, 9 cm, 1.57 in, 4 cm"
51072,
51073,
51074,"8 inch, 2.8 in, 2.8 in"
51075,"8 inch, 2.8 in, 2.8 in"
51076,114 mm
51077,"37cm, 25cm, 66cm"
51078,"1.6cm, 8.5cm"
51079,
51080,
51081,
51082,
51083,
51084,56 cm
51085,56 cm
51086,
51087,"205 cm, 110 cm, 83 cm"
51088,
51089,
51090,"35cm, 11 inch, 10.35inch"
51091,
51092,"26.5cm, 10.43inch"
51093,
51094,"12.7mm, 152.4mm, 4.36mm, 5.08mm"
51095,
51096,"147 cm, 23 cm, 1 cm, 140 cm, 20 cm, 140 cm"
51097,1cm
51098,1cm
51099,
51100,"06.89inch, 175mm, 3.15inch, 8.07inch, 205mm, 00.71inch, 18mm"
51101,"1200g, 1200g"
51102,"13in, 9.8in, 32in, 55in, 23in, 13.5in"
51103,"74mm, 51mm, 4mm, 74mm, 80mm"
51104,"0.4cm, 9in, 15cm"
51105,1.57in
51106,1.57in
51107,"11.8 cm, 16.2 cm, 31.5 cm"
51108,"9cm, 54in"
51109,"9cm, 54in"
51110,
51111,"70 cm, 58 cm, 80 cm"
51112,"70 cm, 58 cm, 80 cm"
51113,"7.1inch, 5.7 inch, 6.1 inch"
51114,"7.1inch, 5.7 inch, 6.1 inch"
51115,
51116,
51117,
51118,"36cm, 41cm"
51119,"8 in, 4.7 in, 12.2 in, 8.7 in, 4.3 in"
51120,"8 in, 4.7 in, 12.2 in, 8.7 in, 4.3 in"
51121,"58cm, 33cm, 47cm, 46cm, 37cm"
51122,"54in, 108in, 74m"
51123,"54in, 108in, 74m"
51124,"54in, 108in, 74m"
51125,
51126,
51127,
51128,11 inch
51129,11 inch
51130,23cm
51131,8cm
51132,8cm
51133,
51134,"5.51 in, 14 cm, 7.87 in, 20 cm"
51135,"5.51 in, 14 cm, 7.87 in, 20 cm"
51136,
51137,
51138,
51139,6 cm
51140,6 cm
51141,98mm
51142,"5.8 inch, 5.6 inch"
51143,"5.8 inch, 5.6 inch"
51144,"22.5cm, 8.9in"
51145,340g
51146,"8cm, 8cm, 19.5cm"
51147,"18 cm, 06 cm"
51148,"18 cm, 06 cm"
51149,
51150,"199 cm, 101 cm, 40.5 cm, 210 cm"
51151,4cm
51152,"120cm, 39inch"
51153,
51154,
51155,"9cm, 3cm, 4cm"
51156,6 cm
51157,6 cm
51158,
51159,"80cm, 20cm, 15cm, 35cm"
51160,"215cm, 120cm, 14cm, 45cm"
51161,
51162,
51163,
51164,145cm
51165,
51166,"51inch, 95m, 39ft"
51167,"51inch, 95m, 39ft"
51168,1in
51169,1in
51170,
51171,
51172,
51173,700w
51174,700w
51175,"20.2cm, 7.9in"
51176,"20.2cm, 7.9in"
51177,
51178,
51179,"10.7cm, 15.7cm, 6.18in"
51180,"7.87 in, 20 cm, 3.74 in, 9.5 cm"
51181,"7.87 in, 20 cm, 3.74 in, 9.5 cm"
51182,
51183,
51184,68in
51185,"100kg, 105kg"
51186,"100kg, 105kg"
51187,"64cm, 107cm, 48cm, 45.5cm, 55cm"
51188,"38cm, 22cm, 9.5cm"
51189,"22cm, 8.8in, 3cm, 16.5cm, 6.5in, 21cm, 8.3in"
51190,
51191,"123cm, 105cm, 74cm"
51192,
51193,"5cm, 13cm, 6cm"
51194,5.5in
51195,"14cm, 5.51in"
51196,"2.93in, 5.62in"
51197,"2.93in, 5.62in"
51198,"2.93in, 5.62in"
51199,
51200,32 cm
51201,0g
51202,"130mm, 230mm"
51203,
51204,"2.56 in, 5 cm, 8.74 in, 22.2 cm, 0.31 in, 0.8 cm"
51205,"2.56 in, 5 cm, 8.74 in, 22.2 cm, 0.31 in, 0.8 cm"
51206,"5.75 in, 2 in"
51207,"5.75 in, 2 in"
51208,"3500 mm, 1030 mm, 50 mm, 730 mm, 25 mm"
51209,"3500 mm, 1030 mm, 50 mm, 730 mm, 25 mm"
51210,"3500 mm, 1030 mm, 50 mm, 730 mm, 25 mm"
51211,"125mm, 95mm, 216mm"
51212,"125mm, 95mm, 216mm"
51213,"55.5cm, 41cm, 38cm, 55cm"
51214,
51215,
51216,25cm
51217,25cm
51218,25cm
51219,12 volt
51220,"16 inch, 24 inch, 40 inch"
51221,"1.57in, 1.57in, 1.18in, 1.18in"
51222,"1.57in, 1.57in, 1.18in, 1.18in"
51223,"1.57in, 1.57in, 1.18in, 1.18in"
51224,"38 cm, 8 cm, 23 cm"
51225,"260 cm, 40 cm"
51226,
51227,
51228,"3 mm, 10 cm, 3.93 inch"
51229,"3 mm, 10 cm, 3.93 inch"
51230,"3 mm, 10 cm, 3.93 inch"
51231,"20cm, 7.8in, 20cm, 7.8in"
51232,"20cm, 7.8in, 20cm, 7.8in"
51233,"0.51 in, 1.3 cm, 0.51 in, 1.3 cm"
51234,7.2cm
51235,7.2cm
51236,7.2cm
51237,"122 cm, 118 cm, 18cm, 5 cm, 5 cm, 50 cm, 15cm"
51238,"8cm, 11.8cm, 4.6in"
51239,"2.36inch, 4.2inch, 6.29inch, 1.96inch"
51240,20cm
51241,20cm
51242,20cm
51243,
51244,
51245,"11cm, 16cm, 180 cm"
51246,"11cm, 16cm, 180 cm"
51247,"8in, 7cm"
51248,20cm
51249,20cm
51250,"2in, 63mm, 2.4in"
51251,"2in, 63mm, 2.4in"
51252,"12 cm, 2.8 cm, 22cm"
51253,37mm
51254,37mm
51255,"4cm, 24cm, 11.7cm, 22.5cm, 25cm, 14.5cm"
51256,
51257,
51258,
51259,"231mm, 83mm, 48mm, 48mm"
51260,
51261,10in
51262,"24cm, 9.44in, 12cm, 72in"
51263,"24cm, 9.44in, 12cm, 72in"
51264,
51265,
51266,"20.3cm, 15.2cm, 30.5cm"
51267,035 cm
51268,035 cm
51269,035 cm
51270,700lbs
51271,
51272,"17.04cm, 17.68cm, 20.24cm"
51273,
51274,"19.7 in, 394in"
51275,
51276,
51277,
51278,"8in, 177mm, 96in"
51279,"8in, 177mm, 96in"
51280,"64mm, 80mm, 80mm, 25cm"
51281,"64mm, 80mm, 80mm, 25cm"
51282,"64mm, 80mm, 80mm, 25cm"
51283,
51284,
51285,"983mm, 336mm, 1140mm"
51286,
51287,"33cm, 13in"
51288,"2.5 in, 6.5 cm, 0 in"
51289,"2.5 in, 6.5 cm, 0 in"
51290,"76cm, 14cm, 32cm, 24cm"
51291,"6.5cm, 26cm"
51292,"6.5cm, 26cm"
51293,"5.5 cm, 7.5 cm"
51294,"5.5 cm, 7.5 cm"
51295,
51296,24v
51297,24v
51298,8 cm
51299,8 cm
51300,
51301,"6inch, 9inch"
51302,"2cm, 30cm"
51303,
51304,"4inch, 6inch"
51305,"4inch, 6inch"
51306,"2.7 in, 7 cm"
51307,
51308,"92cm, 36.22in"
51309,"92cm, 36.22in"
51310,
51311,"30cm, 30cm"
51312,"95cm, 58cm, 19cm, 6cm"
51313,"6cm, 3in"
51314,"6cm, 3in"
51315,"29.8cm, 21cm"
51316,"4.8in, 11.8in"
51317,"4.8in, 11.8in"
51318,47g
51319,"25cm, 19 cm"
51320,
51321,"24cm, 7cm, 26cm, 7cm, 28cm, 7cm"
51322,9cm
51323,9cm
51324,9cm
51325,
51326,
51327,"159 cm, 62.0 cm"
51328,
51329,
51330,
51331,
51332,"1.18in, 30mm, 2.04in, 52mm"
51333,"1.18in, 30mm, 2.04in, 52mm"
51334,8gb
51335,"12.2inch, 31.2cm"
51336,
51337, ml
51338,"80 cm, 200 cm, 20 cm, 80 cm"
51339,7cm
51340,7cm
51341,"42 cm, 42 cm, 42 cm, 43 cm, 42 cm"
51342,"31.5 inch, 75 inch, 2 inch"
51343,
51344,
51345,"12g, 75mg, 28g, 20g, 2g"
51346,
51347,"28cm, 18cm, 8cm"
51348,"152cm, 19cm, 82cm"
51349,
51350,"53mm, 053mm"
51351,"53mm, 053mm"
51352,"53mm, 053mm"
51353,300 mm
51354,300 mm
51355,
51356,"18 in, 4 in"
51357,"18 in, 4 in"
51358,"6.5cm, 2.56in, 7cm, 87in, 20cm, 76in"
51359,"93 cm, 90 cm, 93 cm"
51360,"12.5cm, 4.9in"
51361,"4.3in, 4.3in, 19cm"
51362,"10cm, 22cm"
51363,
51364,
51365,40 cm
51366,
51367,
51368,
51369,8.3inch
51370,8.3inch
51371,"5.8cm, 14cm"
51372,
51373,
51374,"2.9cm, 3.4cm"
51375,"2.9cm, 3.4cm"
51376,
51377,
51378,
51379,
51380,
51381,"70mm, 40mm"
51382,33lbs
51383,"28cm, 11.5cm"
51384,"28cm, 11.5cm"
51385,"710mm, 307mm, 767mm, 1233mm"
51386,
51387,"62cm, 24.4in"
51388,"62cm, 24.4in"
51389,"4.2cm, 5cm, 6cm"
51390,"0.98in, 28in, 1.97in, 17.7in, 45cm"
51391,"2.5cm, 9cm, 1.7cm"
51392,16.5cm
51393,16.5cm
51394,16.5cm
51395,"14.96in, 38cm, 13.97in, 35.5cm, 5.5in, 14cm"
51396,"14.96in, 38cm, 13.97in, 35.5cm, 5.5in, 14cm"
51397,"14.96in, 38cm, 13.97in, 35.5cm, 5.5in, 14cm"
51398,
51399,
51400,
51401,
51402,
51403,
51404,"2.9cm, 1.14in, 1.5cm, 0.59in, 77in, 4.3cm, 1.69in"
51405,
51406,
51407,
51408,"5 cm, 0.98 inch, 8 cm, 260 cm, 3.15 inch, 102.36 inch, 20 cm, 7.87 inch, 5 cm, 10.83 inch"
51409,
51410,"76cm, 68cm, 73cm"
51411,"23.6in, 62in, 29.5in"
51412,"19mm, 14mm"
51413,"19mm, 14mm"
51414,36mm
51415,60 cm
51416,60 cm
51417,"36in, 6in, 4.6in"
51418,"36in, 6in, 4.6in"
51419,
51420,
51421,"34 cm, 13.39 in, 3 cm, 1.18 in"
51422,"34 cm, 13.39 in, 3 cm, 1.18 in"
51423,"34 cm, 13.39 in, 3 cm, 1.18 in"
51424,"2.17in, 1.49in, 3.8cm"
51425,"42cm, 52cm"
51426,"6in, 5cm, 1.4in, 32cm, 12.6in"
51427,"54 in, 108 in, 137cm, 274cm"
51428,"54 in, 108 in, 137cm, 274cm"
51429,"54 in, 108 in, 137cm, 274cm"
51430,"11.02 in, 28.00 cm, 6.29 in, 16.00 cm"
51431,"11.02 in, 28.00 cm, 6.29 in, 16.00 cm"
51432,"25cm, 9.87in"
51433,"25cm, 9.87in"
51434,"25cm, 9.87in"
51435,
51436,0.71kg
51437,14 g
51438,
51439,
51440,
51441,"4 inch, 4 inch"
51442,"4 inch, 4 inch"
51443,5cm
51444,
51445,
51446,"88cm, 29cm, 2.2cm, 26cm, 17.5cm, 17.5cm"
51447,"13cm, 32cm, 64cm"
51448,
51449,"66cm, 14cm, 8cm"
51450,"3.54 in, 9 cm"
51451,"3.54 in, 9 cm"
51452,240v
51453,240v
51454,
51455,"9cm, 1.2cm"
51456,"9cm, 1.2cm"
51457,9g
51458,"6 inch, 4.72 inch, 5 inch, 0.67 inch, 4.1 inch"
51459,
51460,250v
51461,250v
51462,
51463,
51464,"175cm, 91.44cm, 35mm, 98mm"
51465,
51466,
51467,"42cm, 24.5cm, 6.8cm, 1.3cm, 2cm, 22cm, 96cm, 8.4cm, 8.2cm, 12cm, 23cm"
51468,
51469,"8cm, 36cm, 36cm, 85cm, 89cm, 24cm"
51470,3mm
51471,3mm
51472,"6.0in, 15cm, 5.5in, 14cm, 10.7in, 27cm"
51473,7 inch
51474,7 inch
51475,
51476,"18.5cm, 41cm, 15.7cm"
51477,"1830 mm, 1650 mm, 1500 mm, 1350 m, 540mm, 1200 mm, 6 feet, 1050 mm, 1830 mm, 900 mm, 750 mm, 450 mm, 740mm, 300 mm, 150 mm"
51478,60cm
51479,60cm
51480,"60 cm, 30cm"
51481,
51482,"1.6 in, 4 cm, 4.7 in, 12 cm"
51483,"1.6 in, 4 cm, 4.7 in, 12 cm"
51484,"2 in, 12 in"
51485,"2 in, 12 in"
51486,"260mm, 68mm"
51487,"260mm, 68mm"
51488,
51489,"18mm, 153mm, 30mm, 111mm"
51490,
51491,"35 mm, 65 mm"
51492,"35 mm, 65 mm"
51493,"35 mm, 65 mm"
51494,"8.5cm, 3.35in"
51495,"8.5cm, 3.35in"
51496,
51497,"4.8inch, 2.6inch"
51498,"4.8inch, 2.6inch"
51499,
51500,
51501,
51502,
51503,"145cm, 45cm"
51504,"11.8inch, 9inch"
51505,
51506,11cm
51507,"2.5 in, 6.5 cm, 3.1 in, 8.0 cm"
51508,"2.5 in, 6.5 cm, 3.1 in, 8.0 cm"
51509,
51510,
51511,"5 cm, 12 cm"
51512,"5 cm, 12 cm"
51513,
51514,"3.94in, 80mm"
51515,
51516,
51517,
51518,"5 cm, 54 cm, 70 cm, 5 cm, 20 cm"
51519,"2 meter, 20mm, 12mm"
51520,16.5cm
51521,16.5cm
51522,16.5cm
51523,
51524,"5.1in, 13cm, 3.1in, 8m"
51525,6 kg
51526,
51527,24.5cm
51528,24.5cm
51529,"1g, 45024425g"
51530,
51531,
51532,
51533,
51534,"2cm, 4.5cm"
51535,"23.4in, 9.8in, 11in, 1in"
51536,
51537,
51538,
51539,
51540,
51541,
51542,"46mm, 71mm"
51543,"46mm, 71mm"
51544,
51545,
51546,
51547,"55cm, 52cm"
51548,"55cm, 52cm"
51549,
51550,1400w
51551,1400w
51552,"0.39in, 5.75in"
51553,"37 cm, 30 cm, 55 cm, 30 cm, 27 cm, 10 cm, 7 cm"
51554,"37 cm, 30 cm, 55 cm, 30 cm, 27 cm, 10 cm, 7 cm"
51555,300 cm
51556,"18cm, 14cm"
51557,"18cm, 14cm"
51558,"40inch, 40inch, 40inch, 80inch"
51559,"40inch, 40inch, 40inch, 80inch"
51560,"40inch, 40inch, 40inch, 80inch"
51561,"10.5cm, 9cm"
51562,"10.5cm, 9cm"
51563,
51564,28 in
51565,
51566,
51567,"36mm, 1.42in"
51568,"36mm, 1.42in"
51569,"17cm, 6cm, 17cm, 19cm"
51570,"17cm, 6cm, 17cm, 19cm"
51571,"167mm, 256mm"
51572,"167mm, 256mm"
51573,"167mm, 256mm"
51574,17cm
51575,17cm
51576,17cm
51577,"74cm, 234cm, 234cm"
51578,
51579,
51580,
51581,3 cm
51582,3 cm
51583,
51584,"5 cm, 23 cm, 20 cm"
51585,"4cm, 1.6inch"
51586,"61 cm, 95 cm"
51587,23mm
51588,"31in, 13.5cm"
51589,"9 cm, 54in, 7cm, 76in"
51590,"10cm, 10cm"
51591,"10cm, 10cm"
51592,5.3 in
51593,5.3 in
51594,
51595,
51596,"25.7cm, 10.1in"
51597,
51598,"29cm, 0106cm"
51599,
51600,
51601,
51602,"135mm, 210mm"
51603,
51604,"12cm, 47in"
51605,"12cm, 47in"
51606,150cm
51607,150cm
51608,"33cm, 12.97in"
51609,350mm
51610,"35 cm, 33 cm, 110 cm, 30 cm"
51611,100cm
51612,84g
51613,8.5cm
51614,8.5cm
51615,
51616,
51617,"16 inch, 10.6 inch, 19.5 inch"
51618,"6cm, 6cm"
51619,
51620,
51621,12 inch
51622,12 inch
51623,"29in, 43.3in, 21.7in"
51624,"29in, 43.3in, 21.7in"
51625,3 cm
51626,3 cm
51627,"3.2cm, 9.4cm, 4cm"
51628,"35cm, 14cm, 27cm"
51629,
51630,"82cm, 5cm, 63cm"
51631,"82cm, 5cm, 63cm"
51632,9cm
51633,9cm
51634,
51635,"25.00cm, 9.82in"
51636,"25.00cm, 9.82in"
51637,45cm
51638,45cm
51639,45cm
51640,"35cm, 6cm, 19cm, 28cm"
51641,"160mm, 7.87inch, 300mm, 20mm"
51642,"4.7 in, 12 cm, 20 cm"
51643,"4.7 in, 12 cm, 20 cm"
51644,
51645,
51646,
51647,"1.89 in, 48 mm, 2.91 in, 74 mm"
51648,
51649,
51650,
51651,
51652,
51653,"3cm, 2cm, 12cm, 93cm"
51654,240w
51655,
51656,
51657,
51658,
51659,6 cm
51660,6 cm
51661,
51662,
51663,"83 cm, 41 cm, 44 cm, 51 cm"
51664,
51665,
51666,104g
51667,"5 cm, 10 cm"
51668,"4.40cm, 1.73in, 2.4cm, 0.94in"
51669,"4.40cm, 1.73in, 2.4cm, 0.94in"
51670,"3in, 4.2in"
51671,"6.2cm, 5.5cm"
51672,5cm
51673,5cm
51674,5cm
51675,
51676,
51677,
51678,
51679,17 cm
51680,"80cm, 31.49inch, 62inch, 50cm, 19.69inch"
51681,"80cm, 31.49inch, 62inch, 50cm, 19.69inch"
51682,"0.6cm, 5cm"
51683,04w
51684,04w
51685,
51686,"61cm, 24inch, 103cm, 41inch, 15inch, 58cm, 23inch"
51687,"56mm, 56mm, 56mm, 56mm, 56mm"
51688,"56mm, 56mm, 56mm, 56mm, 56mm"
51689,"56mm, 56mm, 56mm, 56mm, 56mm"
51690,33 cm
51691,
51692,"30 cm, 40 cm"
51693,"30 cm, 40 cm"
51694,"60cm, 46cm"
51695,"60cm, 46cm"
51696,"60cm, 46cm"
51697,"1.63 lbs, 1.63 lbs"
51698,"52cm, 42cm, 30cm"
51699,"20.9 cm, 10.3 cm"
51700,"20.9 cm, 10.3 cm"
51701,"28 cm, 170 cm, 25 cm"
51702,"28 cm, 170 cm, 25 cm"
51703,"0.74 in, 58in"
51704,
51705,
51706,
51707,"7.5cm, 1.6mm"
51708,
51709,
51710,
51711,"1.5 cm, 31cm"
51712,
51713,
51714,"7.5cm, 2.95in"
51715,"7.5cm, 2.95in"
51716,"1.1 inch, 8.8 inch, 7.5 inch, 8.8 inch"
51717,
51718,
51719,"12cm, 2cm"
51720,"12cm, 2cm"
51721,
51722,"4.1 in, 10.5 cm, 0.5 in, 1.5 cm"
51723,"4.1 in, 10.5 cm, 0.5 in, 1.5 cm"
51724,"4.72in, 2.88in, 0.98in, 28.74in"
51725,"5.31 in, 5.9 in"
51726,"39.37in, 5.5cm, 2.16in"
51727,"39.37in, 5.5cm, 2.16in"
51728,
51729,"3cm, 2in"
51730,
51731,25cm
51732,147 g
51733,147 g
51734,
51735,
51736,
51737,
51738,
51739,"106cm, 13cm, 42cm"
51740,"255mm, 200mm"
51741,30 cm
51742,30 cm
51743,"6.8cm, 2.6in"
51744,
51745,
51746,
51747,
51748,"5.5 in, 14.0 cm, 9.4 in, 24.0 cm"
51749,"36cm, 15cm, 48cm"
51750,
51751,
51752,
51753,7 inch
51754,"11 cm, 4.32 in"
51755,"11 cm, 4.32 in"
51756,"11 cm, 4.32 in"
51757,
51758,"5.4cm, 8cm, 42.5cm"
51759,"5.4cm, 8cm, 42.5cm"
51760,"25.5cm, 31cm, 12.2in, 3.9in"
51761,12.5cm
51762,12.5cm
51763,"120mm, 9.17 inch, 233mm, 4.00 inch, 44.49 inch, 1130mm"
51764,5cm
51765,5cm
51766,5cm
51767,"28mm, 86mm, 86mm"
51768,118mm
51769,118mm
51770,118mm
51771,
51772,
51773,"15cm, 15cm"
51774,"44.2cm, 28.7cm, 52.8cm"
51775,"113cm, 33.46in"
51776,6 in
51777,
51778,
51779,"3.34 in, 8.5 cm, 4.33 in, 11 cm"
51780,"3.34 in, 8.5 cm, 4.33 in, 11 cm"
51781,
51782,65cm
51783,205 cm
51784,"0.39 in, 1 cm, 4.72 in, 12 cm"
51785,"0.39 in, 1 cm, 4.72 in, 12 cm"
51786,24cm
51787,24cm
51788,"60mm, 175mm"
51789,"62cm, 25cm, 16cm, 25cm, 62cm"
51790,"62cm, 25cm, 16cm, 25cm, 62cm"
51791,
51792,
51793,"11.8 inch, 124 inch"
51794,
51795,"3cm, 1.18in"
51796,"3cm, 1.18in"
51797,155 mm
51798,155 mm
51799,96 inch
51800,"1.4 inch, 0.7 inch"
51801,"3.14in, 8.0cm"
51802,"3.14in, 8.0cm"
51803,
51804,
51805,
51806,
51807,"150kg, 150kg, 330lbs"
51808,"81cm, 56cm, 48cm"
51809,52mm
51810,"25cm, 7.8in, 25cm, 9.8in, 0cm"
51811,
51812,"5ft, 7ft"
51813,"8cm, 12cm, 15cm, 18cm, 25cm, 30cm, 35cm, 18mm, 80mm, 110mm"
51814,"1.37in, 35mm, 1.10in, 28mm, 0.66in, 17mm"
51815,"1.37in, 35mm, 1.10in, 28mm, 0.66in, 17mm"
51816,
51817,"20cm, 35cm, 17.5cm"
51818,
51819,
51820,"12in, 12in"
51821,"12in, 12in"
51822,"7.3cm, 2.87in"
51823,
51824,"87in, 69in, 46in"
51825,
51826,
51827,
51828,
51829,24.3cm
51830,"580mm, 350mm"
51831,8inch
51832,8inch
51833,9inch
51834,
51835,"6cm, 2.36in, 6cm, 2.36in"
51836,"7.9in, 16.4ft"
51837,"7.9in, 16.4ft"
51838,"31.50in, 140cm, 39.37in, 55.12in"
51839,"16cm, 6.3inch, 1.4inch, 21cm, 8.3inch, 1.4inch, 26cm, 10.3inch, 1.4inch"
51840,
51841,"26cm, 52cm"
51842,"26cm, 52cm"
51843,"8cm, 35cm, 24cm"
51844,
51845,"5.2cm, 14cm, 270m"
51846,"5.2cm, 14cm, 270m"
51847,"10.2 in, 26 cm, 5.5 in, 14 cm"
51848,6.69in
51849,6.69in
51850,6.69in
51851,
51852,26cm
51853,26cm
51854,19cm
51855,19cm
51856,19cm
51857,"29 cm, 35.6 cm, 162.6 cm, 20.9 cm, 20.6 cm, 23 cm, 61 cm"
51858,"3.9in, 3.9in, 3.9in"
51859,100 cm
51860,"99cm, 18cm"
51861,"10g, 175g"
51862,"21 cm, 11 cm"
51863,"21 cm, 11 cm"
51864,"6074 m, 107m"
51865,"6074 m, 107m"
51866,"6074 m, 107m"
51867,
51868,
51869,
51870,
51871,16cm
51872,16cm
51873,"8.6 in, 22 cm, 11.8 in, 30 cm"
51874,"8.6 in, 22 cm, 11.8 in, 30 cm"
51875,
51876,
51877,
51878,
51879,
51880,"78mm, 45mm, 15mm"
51881,"78mm, 45mm, 15mm"
51882,
51883,00 kg
51884,
51885,
51886,
51887,
51888,"12cm, 2cm"
51889,"25cm, 37cm, 34cm"
51890,"15cm, 12cm"
51891,
51892,5g
51893,
51894,"14.7cm, 13.5cm"
51895,
51896,
51897,"5.7 in, 14.5 cm, 4.52 in, 11.5 cm"
51898,"5.7 in, 14.5 cm, 4.52 in, 11.5 cm"
51899,70cm
51900,70cm
51901,70cm
51902,13cm
51903,13cm
51904,"120cm, 65m"
51905,"120cm, 65m"
51906,"4 cm, 15 cm, 25.5 cm, 9 cm, 15.5 cm, 13 cm, 15 cm"
51907,4.83inch
51908,4.83inch
51909,
51910,"13in, 72in"
51911,
51912,"72cm, 122cm"
51913,"72cm, 122cm"
51914,"5 cm, 5 cm, 5 cm"
51915,"18cm, 8in, 9cm"
51916,
51917,
51918,
51919,
51920,9cm
51921,9cm
51922,"4cm, 3.5cm"
51923,8mm
51924,8mm
51925,
51926,
51927,
51928,"7.2cm, 2.83in, 5cm, 1.97in"
51929,"5cm, 45cm, 45cm"
51930,58 cm
51931,"10.2in, 11.8in, 30cm, 26cm"
51932,"240v, 2800w"
51933,
51934,"240v, 2800w"
51935,"23mm, 4mm, 13mm, 24mm"
51936,"32cm, 12.6inch"
51937,"58 cm, 45 cm, 74cm, 44 cm, 57 cm"
51938,"58 cm, 45 cm, 74cm, 44 cm, 57 cm"
51939,
51940,"9.00m, 3.54in, 31.05in"
51941,6.7cm
51942,6.7cm
51943,"22 cm, 8.66in"
51944,"22 cm, 8.66in"
51945,"140 cm, 158 cm"
51946,403g
51947,"68mm, 2.68in, 2.2mm, 087in, 95.2mm, 3.75in"
51948,"68mm, 2.68in, 2.2mm, 087in, 95.2mm, 3.75in"
51949,325 mm
51950,325 mm
51951,6cm
51952,"13 cm, 13 cm, 5 cm"
51953,"13 cm, 13 cm, 5 cm"
51954,"136 cm, 20 cm"
51955,"136 cm, 20 cm"
51956,"27cm, 29cm, 16cm"
51957,220v
51958,220v
51959,"37inch, 9inch"
51960,"37inch, 9inch"
51961,"160 cm, 85 cm"
51962,"42cm, 120cm"
51963,"90inch, 9.84inch, 8cm, 3.14inch, 5.90inch"
51964,
51965,
51966,13cm
51967,13cm
51968,13cm
51969,"7cm, 27cm, 23cm"
51970,"7cm, 27cm, 23cm"
51971,22cm
51972,22cm
51973,14 inch
51974,14 inch
51975,14 inch
51976,
51977,
51978,"29 mm, 118 mm"
51979,"29 mm, 118 mm"
51980,142g
51981,"57inch, 167mm, 178mm"
51982,"7.5in, 19cm, 7.4in"
51983,"46cm, 18.12in, 25cm, 9.85in"
51984,"1.57in, 27.51in"
51985,30g
51986,"3cm, 1.2in, 9cm, 3.5in, 2.2in, 24cm, 9.4in, 9cm, 3.5in, 3.5cm, 1.4in, 3cm, 1.2in"
51987,52mm
51988,"60cm, 8cm, 75cm"
51989,"13cm, 5.1inch"
51990,"13cm, 5.1inch"
51991,9cm
51992,9cm
51993,9cm
51994,85cm
51995,
51996,114mm
51997,"3.9 in, 10.0 cm, 1.6 in, 4.0 cm"
51998,"3.9 in, 10.0 cm, 1.6 in, 4.0 cm"
51999,"16 cm, 4.5 cm, 9.5 cm, 7.8 cm, 6.5 inch"
52000,"4393mm, 95132mm"
52001,"4393mm, 95132mm"
52002,6 inch
52003,6 inch
52004,6 inch
52005,
52006,18cm
52007,18cm
52008,18cm
52009,"15.6 inch, 30cm, 11.8inch"
52010,"15cm, 14cm, 61cm, 23cm"
52011,"127.9 cm, 5 inch, 4 inch, 4 inch"
52012,"3.42inch, 6.69inch, 2.87inch"
52013,
52014,
52015,
52016,
52017,
52018,40mm
52019,"7.5 cm, 16cm"
52020,"7.5 cm, 16cm"
52021,"2.8cm, 44in"
52022,
52023,"31.5in, 4.7in, 29in, 1.8in, 4.7in, 19.7in"
52024,"31.5cm, 95cm, 19m"
52025,"14.5 cm, 32.5 cm, 19.5 cm"
52026,
52027,
52028,
52029,
52030,"24cm, 44cm, 44cm"
52031,"019cm, 319cm"
52032,"019cm, 319cm"
52033,"019cm, 319cm"
52034,"33 cm, 17 cm, 92 cm, 8 cm, 5 cm, 5 cm"
