index,prediction
100854,"355 mm, 490 mm, 135 mm"
100855,
100856,64mm
100857,64mm
100858,"120cm, 6.7cm, 4.7cm"
100859,
100860,
100861,"9cm, 3.54in"
100862,
100863,16cm
100864,16cm
100865,8 in
100866,
100867,
100868,
100869,2.5inch
100870,5.71in
100871,5.71in
100872,"25.5cm, 11cm"
100873,"25.5cm, 11cm"
100874,
100875,
100876,"18cm, 7.08in"
100877,"2 cm, 12.2 cm"
100878,"2 cm, 12.2 cm"
100879,"2 cm, 12.2 cm"
100880,
100881,
100882,32.4 kg
100883,"17.7 inch, 2 inch"
100884,"121cm, 83cm, 71cm"
100885,"121cm, 83cm, 71cm"
100886,"0.7cm, 0.27in, 7cm, 2.75in, 0.47in, 0.59in, 78in"
100887,5 inch
100888,
100889,"12.2in, 16.9 in, 15.9in"
100890,"12.2in, 16.9 in, 15.9in"
100891,
100892,"3.15in, 4.72in, 8.66in, 9.84in, 21.6in, 10.63in"
100893,
100894,"5.7cm, 14cm, 3.5cm"
100895,"1.4in, 3.7in, 9.3cm, 3.8in, 2.4in, 6cm, 2.4in, 6cm"
100896,"63 cm, 8.8cm"
100897,"63 cm, 8.8cm"
100898,"3 cm, 3 in, 7.5 cm, 5.3 in"
100899,
100900,
100901,
100902,
100903,
100904,
100905,"94cm, 3cm, 94cm, 80cm, 88cm"
100906,"108mm, 92mm, 83mm, 3mm"
100907,"32.2cm, 113cm, 11.3cm"
100908,
100909,
100910,
100911,
100912,"6.3cm, 9.5cm"
100913,"300lbs, 20lbs"
100914,"300lbs, 20lbs"
100915,99in
100916,99in
100917,
100918,
100919,
100920,"6m, 2cm"
100921,"6m, 2cm"
100922,"6m, 2cm"
100923,"9cm, 18cm, 52cm, 169.5cm, 33cm, 35cm, 80cm"
100924,
100925,"80 mm, 68 mm"
100926,"80 mm, 68 mm"
100927,
100928,"94in, 2.95in, 2.56in"
100929,
100930,"9in, 10.5in"
100931,
100932,"3mm, 5cm"
100933,"157mm, 86mm, 50mm, 30mm, 25mm"
100934,
100935," gallon,  gallon,  gallon,  gallon,  gallon,  gallon"
100936,"33.5cm, 25cm"
100937,"33.5cm, 25cm"
100938,"33.5cm, 25cm"
100939,
100940,
100941,"12.5 cm, 8.9 cm"
100942,"12.5 cm, 8.9 cm"
100943,"12.5 cm, 8.9 cm"
100944,
100945,
100946,"1.5 lbs, 680g"
100947,"10 in, 4.6 in"
100948,"10 in, 4.6 in"
100949,
100950,
100951,
100952,
100953,"30 cm, 40 cm, 16.5 cm"
100954,"5 cm, 3.7 in, 5 cm, 13.4in, 3.5 in"
100955,"11in, 5.5in, 2.5in, 10.62in"
100956,"11in, 5.5in, 2.5in, 10.62in"
100957,"19cm, 012cm, 25cm, 014cm"
100958,"7.3in, 2.6in"
100959,"7.3in, 2.6in"
100960,
100961,"20.3 cm, 63.5 cm, 162.6 cm"
100962,"16   in, 20 in"
100963,"16   in, 20 in"
100964,"38 cm, 50 cm, 35 cm, 15 cm"
100965,4cm
100966,1inch
100967,
100968,
100969,"0.2in, 0.5cm, 12.7cm, 25.4cm"
100970,"7.67 in, 19.5 cm, 5.31 in, 13.5 cm"
100971,"7.67 in, 19.5 cm, 5.31 in, 13.5 cm"
100972,"7.67 in, 19.5 cm, 5.31 in, 13.5 cm"
100973,"18cm, 6.8cm, 2.67in, 7.8cm, 6.3cm, 2.48in, 6.3cm, 2.48in"
100974,"18cm, 6.8cm, 2.67in, 7.8cm, 6.3cm, 2.48in, 6.3cm, 2.48in"
100975,
100976,"17.3cm, 28cm"
100977,"17.3cm, 28cm"
100978,"4 in, 2 in, 2 in"
100979,"5.1 inch, 3 inch, 7.3 inch"
100980,
100981,
100982,
100983,
100984,40 cm
100985,40 cm
100986,
100987,
100988,
100989,"3.3 inch, 5.0 inch"
100990,"3.3 inch, 5.0 inch"
100991,
100992,"63mm, 85mm"
100993,"63mm, 85mm"
100994,"9 in, 23cm, 633in, 3.5in, 9cm, 1.26in"
100995,
100996,
100997,"35cm, 13.78in"
100998,"35cm, 13.78in"
100999,"102cm, 215cm, 220cm, 4cm, 6cm, 3cm"
101000,"102cm, 215cm, 220cm, 4cm, 6cm, 3cm"
101001,
101002,
101003,"50kg, 110lb"
101004,"26 cm, 17 cm"
101005,"26 cm, 17 cm"
101006,"7cm, 5.5cm"
101007,"7cm, 5.5cm"
101008,"7cm, 5.5cm"
101009,"13 cm, 7.5 cm, 18.5 cm"
101010,"6.2 in, 16 cm, 6.5 in, 9 in, 23 cm"
101011,
101012,
101013,"15.1 cm, 10 cm, 7.6 cm, 6.5 cm"
101014,"15.1 cm, 10 cm, 7.6 cm, 6.5 cm"
101015,"6in, 8.6in, 22cm"
101016,"6in, 8.6in, 22cm"
101017,
101018,
101019,"6cm, 6cm, 6cm, 20 m, 18 m"
101020,"15.7inch, 10.1inch, 4.33inch, 7.87inch, 4.8inch"
101021,"18cm, 7inch, 4.3 inch, 20 cm, 7.8 inch"
101022,"87mm, 110 mm, 63mm"
101023,
101024,
101025,35cm
101026,7mm
101027,7mm
101028,7mm
101029,
101030,
101031,"7.1in, 4in"
101032,"7.1in, 4in"
101033,7.5 inch
101034,7.5 inch
101035,
101036,
101037,
101038,"126cm, 130cm, 118cm, 220cm"
101039,1.2lb
101040,"59mm, 2.32in"
101041,"59mm, 2.32in"
101042,"11.2inch, 6inch, 7.9inch"
101043,
101044,
101045,
101046,
101047,
101048,3.5 inch
101049,3.5 inch
101050,3.5 inch
101051,
101052,"135cm, 6 in, 200cm, 78.74in, 200cm, 78.74in, 135cm"
101053,"9cm, 8cm"
101054,"9cm, 8cm"
101055,"5.1 inch, 3 inch, 1m, 7.3 inch"
101056,"3.92in, 2.38in, 43in"
101057,"19cm, 27cm"
101058,"19cm, 27cm"
101059,"24cm, 20cm, 48cm, 11.5cm"
101060,"106 cm, 56 cm, 19 cm, 98 cm"
101061,70 cm
101062,"37.5 inch, 95cm, 22inch, 7.25inch"
101063,"37.5 inch, 95cm, 22inch, 7.25inch"
101064,"34cm, 42cm"
101065,"38mm, 65mm, 2.55in, 1.97in"
101066,"38mm, 65mm, 2.55in, 1.97in"
101067,12v
101068,12v
101069,020cm
101070,"41.5 cm, 29 cm, 38.5 cm"
101071,"8cm, 6cm"
101072,
101073,
101074,"8.3inch, 8.5cm, 3.35inch"
101075,"8.3inch, 8.5cm, 3.35inch"
101076,
101077,
101078,
101079,
101080,17cm
101081,17cm
101082,65in
101083,65in
101084,"2.3in, 5.8cm"
101085,"2.3in, 5.8cm"
101086,"5.1 inch, 3 inch, 7.3 inch"
101087,"0.4 inch, 1.0 inch"
101088,"0.4 inch, 1.0 inch"
101089,"7 cm, 0 cm"
101090,"7 cm, 0 cm"
101091,"2.3inch, 6.8cm, 4.3inch, 11cm, 7.9inch, 12.2inch, 31cm, 27cm, 6inch, 25cm, 8inch"
101092,
101093,
101094,
101095,22cm
101096,22cm
101097,22cm
101098,
101099,
101100,
101101,
101102,"44.4cm, 10cm, 34.2cm"
101103,"7in, 2in, 8in, 6in, 8in, 50cm, 120cm, 70cm, 16.5cm, 7cm, 47cm"
101104,
101105,
101106,38 inch
101107,38 inch
101108,38 inch
101109,"14.5in, 14in"
101110,35cm
101111,35cm
101112,35cm
101113,"86 cm, 8 cm, 7 cm"
101114,"20cm, 7.8in, 43cm, 16.9in"
101115,"1.97inch, 3.23inch, 82mm, 1.97inch, 50mm, 0.47inch, 12mm"
101116,"9.8inch, 3.54inch, 6.3inch, 1.85inch, 84 inch"
101117,92cm
101118,
101119,
101120,1007w
101121,1007w
101122,40 cm
101123,40 cm
101124,"45cm, 17.7in, 45cm, 7in, 45cm, 17.7in, 65cm, 25.6in, 5.9in"
101125,1.51inch
101126,1.51inch
101127,"36mm, 1.4in"
101128,"4 inch, 16 inch, 40cm"
101129,"151.5 cm, 19 cm, 82 cm"
101130,"15 cm, 30 cm, 30 cm"
101131,"15 cm, 30 cm, 30 cm"
101132,"3.5m, 137.8in, 10cm, 3.9in"
101133,
101134,"18.5in, 24in, 22.3in, 32.3in, 23.2in, 17in"
101135,"1.96in, 30cm, 41.81in"
101136,"1.96in, 30cm, 41.81in"
101137,"14cm, 7.6in"
101138,"12.6inch, 12inch, 12inch, 0.6inch"
101139,"12.6inch, 12inch, 12inch, 0.6inch"
101140,
101141,
101142,
101143,
101144,
101145,"58 cm, 28 cm"
101146,"9.7cm, 17.4cm, 17.4cm"
101147,
101148,12 in
101149,12 in
101150,"3.4inch, 26 inch, 1.6 inch, 4.7 inch"
101151,"3 cm, 11.5 cm, 3 cm, 14.5 cm"
101152,"3 cm, 11.5 cm, 3 cm, 14.5 cm"
101153,6 cm
101154,6 cm
101155,"15cm, 28cm"
101156,"4.2in, 9.4in"
101157,"4.2in, 9.4in"
101158,"4.2in, 9.4in"
101159,"46.6cm, 16in, 22.9cm, 9in, 220cm, 86.6in, 75cm, 29.5in"
101160,
101161,
101162,"7mm, 0.27in, 7mm, 0.27in, 3.5cm, 1.4in, 1m, 39.4in, 1.2m, 47.2in, 1.5m, 59in"
101163,"7mm, 0.27in, 7mm, 0.27in, 3.5cm, 1.4in, 1m, 39.4in, 1.2m, 47.2in, 1.5m, 59in"
101164,"56inch, 0.7cm, 27inch, 9cm, 35inch, 43inch, 0.18inch, 24inch, 31inch, 0.55inch, 8cm, 2.38in"
101165,"12cm, 25cm"
101166,"14.2in, 36cm, 6.3in, 16cm, 74in, 74in, 8feet, 97in"
101167,"14.2in, 36cm, 6.3in, 16cm, 74in, 74in, 8feet, 97in"
101168,"35cm, 3cm, 35cm"
101169,"3mm, 3cm, 2.8in, 3mm, 0.28in"
101170,"3mm, 3cm, 2.8in, 3mm, 0.28in"
101171,"25cm, 25cm, 25cm"
101172,"23.6 inch, 60 cm, 7.9 inch, 20cm, 20cm"
101173,"23.6 inch, 60 cm, 7.9 inch, 20cm, 20cm"
101174,
101175,
101176,
101177,"4.3in, 6.3in"
101178,"14.49cm, 5.70in"
101179,"14.49cm, 5.70in"
101180,"14.49cm, 5.70in"
101181,"20.5cm, 8.07in, 15cm, 5.90in"
101182,"20.5cm, 8.07in, 15cm, 5.90in"
101183,"31.5cm, 12.4in, 16.2cm, 10.5cm, 11.8cm, 6.40in, 14.6in"
101184,"77 cm, 158 cm, 98 cm, 50.5 cm, 48 cm, 45 cm, 88 cm, 68 cm"
101185,
101186,"13 inch, 14.57 inch, 13 inch"
101187,"13 inch, 14.57 inch, 13 inch"
101188,"48in, 122cm, 39cm, 3in"
101189,"5.90in, 10.23in"
101190,"5.90in, 10.23in"
101191,"41cm, 34cm, 17cm"
101192,
101193,
101194,"3 cm, 30cm, 41cm, 48cm, 56cm, 61cm, 120cm, 5.8cm, 11cm, 6cm"
101195,"3 cm, 30cm, 41cm, 48cm, 56cm, 61cm, 120cm, 5.8cm, 11cm, 6cm"
101196,
101197,"22.6cm, 15.3cm"
101198,
101199,
101200,152cm
101201,152cm
101202,
101203,"20cm, 2cm, 8cm"
101204,"3.03 in, 5 in, 3.93 in"
101205,"7.5ft, 5 ft"
101206,"7.5ft, 5 ft"
101207,"38 mm, 46 mm"
101208,"38 mm, 46 mm"
101209,"7.8cm, 9.3cm, 9.3cm, 29.6cm, 6cm"
101210,51 inch
101211,51 inch
101212,30cm
101213,30cm
101214,30cm
101215,
101216,
101217,
101218,"6cm, 2.36in"
101219,"6cm, 2.36in"
101220,"18 cm, 2.95in"
101221,20lb
101222,"24.5cm, 9.6in"
101223,"24.5cm, 9.6in"
101224,
101225,"7mm, 275in, 7mm, 275in, 692in"
101226,
101227,
101228,
101229,
101230,
101231,
101232,
101233,
101234,6cm
101235,6cm
101236,6cm
101237,1.05kg
101238,1.05kg
101239,"100 cm, 100 cm"
101240,"100 cm, 100 cm"
101241,"100 cm, 100 cm"
101242,"30cm, 2inch"
101243,"30cm, 2inch"
101244,"30cm, 2inch"
101245,"5.12in, 13cm"
101246,"5.12in, 13cm"
101247,"15cm, 40cm, 30cm, 120cm, 80cm, 30cm"
101248,"15cm, 40cm, 30cm, 120cm, 80cm, 30cm"
101249,
101250,
101251,"29.5cm, 11.6in, 9.7cm, 3.8in, 0.4in, 28cm, 11.0in, 9cm"
101252,"8cm, 3.46in, 7cm, 2.75in"
101253,5.6inch
101254,
101255,"6cm, 3.5cm"
101256,"25cm, 23cm"
101257,"25cm, 23cm"
101258,"12.6inch, 32cm"
101259,
101260,
101261,
101262,"10cm, 4inch"
101263,"10cm, 4inch"
101264,"10cm, 4inch"
101265,"93cm, 36.61in"
101266,"93cm, 36.61in"
101267,"13in, 0.78in"
101268,"17 inch, 3.2cm, 3.2cm, 18 inch, 1.2inch, 20 inch, 1.2inch"
101269,"17 inch, 3.2cm, 3.2cm, 18 inch, 1.2inch, 20 inch, 1.2inch"
101270,"9.5 in, 9.25 in, 10.04 in"
101271,
101272,"2.8in, 7cm, 5.9in, 15cm"
101273,
101274,
101275,"430g, 6.6lbs, 3kg"
101276,"430g, 6.6lbs, 3kg"
101277,
101278,
101279,"5.1 inch, 3 inch, 7.3 inch"
101280,"5.1inch, 13cm, 26cm"
101281,"250 lbs, 60 lbs"
101282,"250 lbs, 60 lbs"
101283,"18cm, 18cm"
101284,"7.2cm, 2.8in"
101285,"7.2cm, 2.8in"
101286,"7.2cm, 2.8in"
101287,8.27in
101288,8.27in
101289,"3cm, 2inch"
101290,"2cm, 5.5cm"
101291,
101292,
101293,"6cm, 2.36in"
101294,"8cm, 1.7cm"
101295,"8cm, 1.7cm"
101296,
101297,"38 cm, 38 cm, 8 cm"
101298,
101299,"3cm, 1.18in, 4cm, 1.57in"
101300,"60 inch, 16 inch"
101301,"80cm, 35cm, 40cm, 40cm, 7cm, 40cm"
101302,
101303,"4.72inch, 11.80inch"
101304,5 inch
101305,5 inch
101306,"395cm, 56 cm, 8 cm"
101307,"395cm, 56 cm, 8 cm"
101308,"9.1 in, 11.3 in"
101309,"75cm, 75cm"
101310,"3.15inch, 0.71inch"
101311,"3.15inch, 0.71inch"
101312,"11in, 3.54in, 216 in"
101313,"32cm, 32cm"
101314,"32cm, 32cm"
101315,
101316,450g
101317,"0.39inch, 3cm, 1.18inch, 3cm, 1.18inch"
101318,"0.39inch, 3cm, 1.18inch, 3cm, 1.18inch"
101319,"18.5cm, 18cm"
101320,"18.5cm, 18cm"
101321,"18.5cm, 18cm"
101322,
101323,
101324,
101325,"6cm, 54cm, 38cm, 8cm, 23cm"
101326,"1.14 in, 9.92 in"
101327,
101328,
101329,
101330,37 cm
101331,"8.3in, 21cm, 11in, 28cm"
101332,"6.6ft, 3.3ft, 3.3ft, 1m"
101333,25cm
101334,25cm
101335,25cm
101336,
101337,
101338,"5.7inch, 14.5cm, 18.3inch, 46.5cm"
101339,
101340,25cm
101341,
101342,
101343,"3cm, 30cm"
101344,"3cm, 30cm"
101345,"22 inch, 22 inch, 11 inch, 7.5 inch, 5 inch"
101346,"6cm, 7cm"
101347,"660lbs, 220lbs"
101348,"660lbs, 220lbs"
101349,
101350,
101351,2.3inch
101352,2.3inch
101353,"2cm, 4in, 4cm"
101354,"96.3cm, 9cm"
101355,"8.66in, 22cm, 7.08in, 18cm, 5.7in, 5.3in, 5.3in, 5.3in"
101356,
101357,
101358,108g
101359,
101360,"200 cm, 120 cm"
101361,"152cm, 51cm, 122cm"
101362,"152cm, 51cm, 122cm"
101363,"152cm, 51cm, 122cm"
101364,10 in
101365,10 in
101366,"8.5cm, 3.35inch, 11cm, 4.33inch"
101367,
101368,
101369,"6.8in, 9.8in, 1.3in"
101370,
101371,
101372,
101373,
101374,
101375,"10cm, 13.7cm"
101376,
101377,
101378,
101379,00 mm
101380,00 mm
101381,"35.8 inch, 4inch, 2.8inch"
101382,"35.8 inch, 4inch, 2.8inch"
101383,"35.8 inch, 4inch, 2.8inch"
101384,"9.5cm, 6cm, 25cm, 7.4cm, 14cm, 8.5cm, 25cm"
101385,
101386,"5.8cm, 5.3cm"
101387,
101388,
101389,
101390,3.0 inch
101391,3.0 inch
101392,05 inch
101393,05 inch
101394,05 inch
101395,
101396,
101397,"3.64 in, 2.97 in"
101398,"3.64 in, 2.97 in"
101399,"14.17in, 14in, 5.90in, 13.38in"
101400,
101401,11.7cm
101402,"27 mm, 60 mm, 32 mm"
101403,"27 mm, 60 mm, 32 mm"
101404,"20cm, 60cm, 15m"
101405,"20cm, 60cm, 15m"
101406,
101407,
101408,
101409,"25cm, 19cm, 13.5cm"
101410,"45cm, 18in"
101411,"45cm, 18in"
101412,275lbs
101413,275lbs
101414,45 cm
101415,3.93in
101416,3.93in
101417,"10 cm, 10 cm"
101418,"10 cm, 10 cm"
101419,10cm
101420,10cm
101421,"51 cm, 10 cm"
101422,"51 cm, 10 cm"
101423,"65lbs, 1633g"
101424,"5 cm, 22 cm"
101425,
101426,"60 cm, 75 cm"
101427,2.55in
101428,2.55in
101429,"124.7mm, 138mm"
101430,"30cm, 15cm, 80cm"
101431,"4cm, 1.6in, 14cm, 5.5in, 4cm, 1.6in"
101432,3.43 in
101433,3.43 in
101434,3.43 in
101435,53 cm
101436,53 cm
101437,1.95m
101438,1.95m
101439,1.95m
101440,"24cm, 9.4in, 29cm, 11.4in"
101441,"24cm, 9.4in, 29cm, 11.4in"
101442,30 cm
101443,30 cm
101444,30 cm
101445,"8cm, 3.14in, 4cm, 1.57in"
101446,"8cm, 3.14in, 4cm, 1.57in"
101447,"4cm, 1.57inch, 4inch"
101448,"4cm, 1.57inch, 4inch"
101449,"20cm, 8cm, 10cm, 7cm, 12cm, 12cm"
101450,
101451,"18cm, 7 inch, 2cm, 0.8in, 18cm, 7in"
101452,127mm
101453,127mm
101454,127mm
101455,"4.9cm, 87.5cm, 3cm, 38.5cm, 8.5cm, 39cm, 16.8cm"
101456,"4.9cm, 87.5cm, 3cm, 38.5cm, 8.5cm, 39cm, 16.8cm"
101457,
101458,"9cm, 18cm, 5cm"
101459,"9in, 3in"
101460,"9in, 3in"
101461,
101462,
101463,"165cm, 61cm, 32cm"
101464,
101465,
101466,
101467,"43 in, 38 cm"
101468,"8.9in, 22.5cm, 5.9in, 15cm, 5.4in, 13.8cm"
101469,"34mm, 1.33inch, 20mm, 33inch, 237mm, 160mm"
101470,"016cm, 016cm, 12cm, 54cm, 014cm"
101471,15w
101472,
101473,"49.6cm, 42.9cm, 5.3cm, 5.3cm"
101474,"49.6cm, 42.9cm, 5.3cm, 5.3cm"
101475,
101476,
101477,"25.5cm, 19.5cm"
101478,
101479,12.4in
101480,12.4in
101481,"9.84in, 21cm, 5.69in, 17cm"
101482,"9.84in, 21cm, 5.69in, 17cm"
101483,
101484,
101485,150cm
101486,150cm
101487,"10.23 in, 12.2 in, 1.97 in"
101488,
101489,
101490,
101491,
101492,
101493,"160g, 0.35lb"
101494,"160g, 0.35lb"
101495,
101496,
101497,
101498,18   inch
101499,"17 cm, 2 cm"
101500,"119.6cm, 4cm"
101501,"119.6cm, 4cm"
101502,"3in, 3in, 3in, 16in, 3in, 2.4in, 3in, 3in, 13in"
101503,
101504,
101505,
101506,9cm
101507,
101508,
101509,
101510,
101511,
101512,"107 cm, 25 cm, 31 cm"
101513,"3mm, 2.5cm"
101514,"3mm, 2.5cm"
101515,"22.2mm, 115mm"
101516,"28cm, 48cm, 59cm"
101517,
101518,"1.15ft, 35cm, 1.15ft, 1.25ft, 35cm, 38cm, 1.25ft, 38cm"
101519,"1.15ft, 35cm, 1.15ft, 1.25ft, 35cm, 38cm, 1.25ft, 38cm"
101520,2.6lb
101521,
101522,"4cm, 16cm"
101523,"106cm, 218cm, 220cm"
101524,"106cm, 218cm, 220cm"
101525,8.7cm
101526,8.7cm
101527,5 cm
101528,3000lbs
101529,"25cm, 25cm, 18.5cm, 14cm"
101530,"2.99inch, 2.36inch"
101531,"68mm, 65mm, 87mm"
101532,9cm
101533,"14.5cm, 8m"
101534,"13 inch, 33cm, 15 inch, 13 inch, 38cm, 33cm"
101535,"53cm, 87in, 37cm, 57in, 85in, 15cm"
101536,
101537,"74.8in, 23.2in, 14.5in, 9in, 23.2in"
101538,"92mm, 102mm"
101539,"6 cm, 12 cm, 56 cm"
101540,
101541,
101542, l
101543,"4.82in, 3.46in, 03in"
101544,"4.82in, 3.46in, 03in"
101545,"12 inch, 30.5 cm"
101546,"450mm, 550mm, 35mm, 28mm, 94mm, 510mm, 550mm"
101547,9cm
101548,26 cm
101549,26 cm
101550,26 cm
101551,"19 cm, 12cm, 6 cm"
101552,"9 inch, 5.50  inch"
101553,
101554,"6.4cm, 20.3cm, 19.8cm"
101555,"4 inch, 3.93 inch"
101556,
101557,453.6kg
101558,
101559,850 mm
101560,"2.4in, 4.3in"
101561,"2.4in, 4.3in"
101562,
101563,
101564,
101565,"30cm, 45cm, 14cm"
101566,
101567,
101568,"32 cm, 20 cm"
101569,"32 cm, 20 cm"
101570,"176mm, 43mm, 42mm, 98mm"
101571,"21cm, 8.26in"
101572,"15mm, 14mm"
101573,
101574,
101575,
101576,"9inch, 8inch, 7inch"
101577,"9inch, 8inch, 7inch"
101578,"1.25inch, 14mm, 4inch, 20mm, 14mm"
101579,"1.25inch, 14mm, 4inch, 20mm, 14mm"
101580,26cm
101581,
101582,"12cm, 25cm"
101583,"12cm, 39mm"
101584,"2.8 in, 7 cm, 16.9 in, 43 cm"
101585,"2.8 in, 7 cm, 16.9 in, 43 cm"
101586,"2.7in, 1.3in, 1.4in"
101587,"0.79inch, 0.08inch, 17inch"
101588,"3.7 in, 4.9 in"
101589,"3.7 in, 4.9 in"
101590,24 in
101591,24 in
101592,"29cm, 29cm, 29cm, 36cm"
101593,"120cm, 280cm"
101594,"120cm, 280cm"
101595,"23cm, 5cm, 5cm"
101596,
101597,
101598,
101599,
101600,
101601,"31in, 18in, 16in"
101602,
101603,
101604,110lbs
101605,3cm
101606,3cm
101607,
101608,
101609,"4.3in, 3.1in"
101610,"4.3in, 3.1in"
101611,30mm
101612,30mm
101613,
101614,
101615,"45cm, 75cm"
101616,14cm
101617,"8.5cm, 16cm"
101618,33cm
101619,33cm
101620,15cm
101621,15cm
101622,15cm
101623,3 inch
101624,3 inch
101625,"4.3cm, 1.7in, 71.5cm, 28.14in"
101626,"10in, 52in, 5cm, 55in, 5cm"
101627,"13.4cm, 6.57in, 14cm"
101628,
101629,
101630,"170cm, 30cm, 75cm"
101631,"0112mm, 2 inch"
101632,"0112mm, 2 inch"
101633,"4.7 in, 12 cm, 9.4 in, 24 cm"
101634,"4.7 in, 12 cm, 9.4 in, 24 cm"
101635,"43inch, 21.5inch, 38.5inch, 11inch"
101636,
101637,28 in
101638,"51cm, 18cm, 34cm"
101639,
101640,"0.75mm, 4mm, 60mm"
101641,"0.75mm, 4mm, 60mm"
101642,
101643,"6.88 in, 17.5 cm, 9.44 in, 24.0 cm"
101644,"6.88 in, 17.5 cm, 9.44 in, 24.0 cm"
101645,"230 mm, 55 mm"
101646,
101647,
101648,14 in
101649,19cm
101650,"8.9inch, 8.3inch, 8inch, 5.1inch, 7.4inch, 4.9inch, 4.3inch"
101651,"108cm, 86cm"
101652,"108cm, 86cm"
101653,
101654,
101655,
101656,"6.5 cm, 5.5 cm"
101657,
101658,"1.7cm, 7.2cm, 2.9cm"
101659,9 cm
101660,"5.7cm, 4.6cm, 4.8cm, 2.1cm"
101661,"5.7cm, 4.6cm, 4.8cm, 2.1cm"
101662,"15 cm, 15 cm, 5 cm"
101663,
101664,"4.2 in, 10.6 cm"
101665,"4.2 in, 10.6 cm"
101666,
101667,"4cm, 1.57in, 13cm, 5.11in"
101668,"4cm, 1.57in, 13cm, 5.11in"
101669,155 cm
101670,"26inch, 7.8 inch, 68 inch"
101671,"26inch, 7.8 inch, 68 inch"
101672,"3ft, 150cm"
101673,
101674,
101675,
101676,"19.7mm, 18mm, 4mm, 11mm"
101677,66cm
101678,66cm
101679,66cm
101680,
101681,
101682,
101683,
101684,"8.75 in, 5.75 in, 8.25 in"
101685,
101686,"13mm, 25mm, 13mm, 40mm, 1.8 in, 45mm, 45mm"
101687,"12cm, 25cm"
101688,"12cm, 25cm"
101689,
101690,
101691,
101692,
101693,
101694,"13.5cm, 5.31in"
101695,
101696,
101697,
101698,
101699,"32.3in, 82cm, 3in, 171cm, 2in, 64cm"
101700,"32.3in, 82cm, 3in, 171cm, 2in, 64cm"
101701,"6.3in, 3.25 in"
101702,"6.3in, 3.25 in"
101703,"19 cm, 60 cm, 19 cm, 19 cm, 13 cm, 54 cm"
101704,"2.5 in, 6.4 cm, 1.7 in, 4.3 cm"
101705,"12.5cm, 12.5cm, 3.6cm"
101706,"12.5cm, 12.5cm, 3.6cm"
101707,
101708,"23cm, 58cm"
101709,"23cm, 58cm"
101710,"22.5cm, 12.8cm, 25cm"
101711,"7.2cm, 2.83in, 243cm, 9.56in, 38cm, 96in"
101712,75inch
101713,75inch
101714,75inch
101715,"106.7cm, 55cm, 15.1cm, 94.9cm, 14cm"
101716,40 cm
101717,40 cm
101718,40 cm
101719,"5cm, 3in, 15cm, 5.9in"
101720,"9.5 in, 24.13 cm, 4.8 in, 12.19cm"
101721,"9.5 in, 24.13 cm, 4.8 in, 12.19cm"
101722,"9.5 in, 24.13 cm, 4.8 in, 12.19cm"
101723,22cm
101724,"20cm, 24cm, 7cm"
101725,
101726,
101727,"28.74inch, 73cm"
101728,"28.74inch, 73cm"
101729,"28.74inch, 73cm"
101730,
101731,100 kg
101732,100 kg
101733,
101734,
101735,45w
101736,"6.5 inch, 16.51 cm, 5 inch, 13 cm, 7 inch, 1 cm, 18 cm, 8.5 inch, 21.59 cm"
101737,"100cm, 70cm"
101738,
101739,
101740,
101741,
101742,"182 cm, 122 cm, 58 cm"
101743,"182 cm, 122 cm, 58 cm"
101744,30.3in
101745,4 inch
101746,4 inch
101747,4 inch
101748,"90cm, 300cm"
101749,"90cm, 300cm"
101750,"90cm, 300cm"
101751,245g
101752,245g
101753,7.9 cm
101754,7.9 cm
101755,"95 cm, 12 cm"
101756,"95 cm, 12 cm"
101757,"58 mm, 74 mm, 180 mm"
101758,"58 mm, 74 mm, 180 mm"
101759,44lbs
101760,44lbs
101761,
101762,"18.5cm, 7.28in, 23.5cm, 9.05in"
101763,"18.5cm, 7.28in, 23.5cm, 9.05in"
101764,"11.87inch, 30cm, 25inch, 63.5cm"
101765,
101766,"6cm, 8cm, 11cm, 78cm, 23cm, 15cm, 15cm"
101767,4.6 in
101768,
101769,
101770,"12cm, 21cm, 15.5cm"
101771,"40 cm, 80 cm"
101772,
101773,"6.5cm, 2.56in, 43.3in, 4cm, 1.56in"
101774,"6.5cm, 2.56in, 43.3in, 4cm, 1.56in"
101775,"6.5cm, 2.56in, 43.3in, 4cm, 1.56in"
101776,"16.5in, 5.5in, 133in"
101777,"0.8inch, 8ft"
101778,"0.8inch, 8ft"
101779,"0.8inch, 8ft"
101780,"3m, 78 mm, 48 mm"
101781,"3m, 78 mm, 48 mm"
101782,"3m, 78 mm, 48 mm"
101783,
101784,"3.15inch, 6inch"
101785,18 cm
101786,"40cm, 17cm, 31cm"
101787,"78cm, 78cm, 60cm, 14cm"
101788,"15.5 inch, 14 cm, 3 cm"
101789,"24 in, 84 in, 11 in"
101790,"24 in, 84 in, 11 in"
101791,"4.9inch, 0.3inch"
101792,"4.9inch, 0.3inch"
101793,0.78lb
101794,"36 inch, 45 inch"
101795,"36 inch, 45 inch"
101796,"22 in, 55.87 cm, 12 in, 30.48 cm"
101797,"22 in, 55.87 cm, 12 in, 30.48 cm"
101798,"22 in, 55.87 cm, 12 in, 30.48 cm"
101799,"6.8cm, 14cm, 24cm, 9.5cm, 22cm"
101800,"5.9inch, 15cm, 2.4inch, 6cm"
101801,"5.9inch, 15cm, 2.4inch, 6cm"
101802,"5.9inch, 15cm, 2.4inch, 6cm"
101803,
101804,
